"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"542","DayGroupEarly403",0.044336995021345,0.0258199266362581,178,1.71716192868976,0.0876889025215829,"2.5.1.145","Early",0.208824362724323,0.121577082067422,0.126140188953987
"543","DayGroupLate128",-0.0102627709838522,0.00372551336433848,147,-2.75472665917399,0.00661691225332565,"1.2.5.1","Late",0.208932387133747,0.0212628495117072,0.0219960119676793
"544","DayGroupLate480",-0.093893631539552,0.0342628437520628,178,-2.74039225170559,0.00676212705246153,"2.7.1.45","Late",0.208932387133747,0.36280373588806,0.367823986433505
"545","DayGroupLate595",-0.0207272440467247,0.00751151538567323,166,-2.75939580530686,0.00644135425125785,"2.8.3.9","Late",0.208932387133747,0.0518508087467648,0.0500829311172132
"546","DayGroupEarly630",0.166570134819224,0.097305356104646,178,1.71182904505367,0.0886698516586786,"3.1.26.3","Early",0.210743927512244,2.57295304408053,2.60931366542692
"547","DayGroupEarly258",0.151804513321036,0.0889415864133851,178,1.70678890991977,0.0896051309457483,"2.1.1.207","Early",0.211714083901229,1.3121891672978,1.39828036800337
"548","DayGroupEarly527",0.144416143356535,0.0846085878274483,178,1.7068733454228,0.0895893968438875,"2.7.6.2","Early",0.211714083901229,1.5349964513213,1.53419405778644
"549","DayGroupEarly679",0.0630501464427721,0.036911529550951,178,1.70814233952946,0.0893531967283149,"3.2.1.170","Early",0.211714083901229,0.321199741434437,0.33084695175699
"550","DayGroupEarly891",0.102006974185442,0.059832650600162,178,1.70487138982215,0.0899630549696033,"3.6.3.4","Early",0.212143798900924,0.631205979288585,0.625239592134318
"551","DayGroupEarly723",0.157398040556714,0.0927636826560844,168,1.69676360456988,0.0915933151204425,"3.2.1.99","Early",0.215146091072384,0.962096860103053,0.958802753840915
"552","DayGroupEarly1089",0.190557666352619,0.112286367477688,178,1.69706858128156,0.0914315127355875,"5.4.2.12","Early",0.215146091072384,3.39803432854967,3.43537569537349
"553","DayGroupEarly456",0.0268442410049066,0.0159010457288486,172,1.68820601252685,0.0931839861174945,"2.7.1.16","Early",0.218041113430344,0.144442263657463,0.141411271400776
"554","DayGroupEarly636",0.190503935367206,0.112866528426622,178,1.68786918515934,0.0931876957814333,"3.1.3.11","Early",0.218041113430344,3.03847346000449,3.01586367559158
"555","DayGroupLate155",-0.00605265826772959,0.00223191412265328,157,-2.71186879741333,0.00743637528576111,"1.3.1.95","Late",0.218556883398589,0.019138378275319,0.0161593570781826
"556","DayGroupLate338",-0.207222785560351,0.0763204070302854,172,-2.71516876840189,0.00729992861810402,"2.3.1.9","Late",0.218556883398589,1.24038405855543,1.18018339501474
"557","DayGroupEarly422",0.199335495993955,0.118381855061477,178,1.68383487393772,0.0939664168119819,"2.5.1.75","Early",0.219437078020229,2.5166393900432,2.5370890993427
"558","DayGroupLate91",-0.0201602416655263,0.00753472519259076,146,-2.67564392200405,0.00831061968807778,"1.13.11.27","Late",0.219792977613418,0.0542850629774616,0.0578314091710909
"559","DayGroupLate410",-0.0167292574491005,0.00623966692609759,166,-2.68111385547357,0.00807847770609708,"2.5.1.30","Late",0.219792977613418,0.0449078303593433,0.0444521380294734
"560","DayGroupLate538",0.121384664886466,0.0455279010025029,178,2.66615991982131,0.00837886179220432,"2.7.7.23","Late",0.219792977613418,0.303708903253525,0.319287447701878
"561","DayGroupLate990",0.0126918403439296,0.00472394849467484,123,2.68670167725935,0.00821416821956074,"4.2.1.68","Late",0.219792977613418,0.015593857140473,0.0169809373130414
"562","DayGroupLate998",-0.0691870469092939,0.0258170007215599,121,-2.67990258262322,0.00839043731968234,"4.2.2.17","Late",0.219792977613418,0.153695588827339,0.154971039868496
"563","DayGroupLate231",0.193280550880058,0.0729227203935492,178,2.65048464781569,0.00876193733335672,"2.1.1.14","Late",0.219961135139476,0.704345920518352,0.760224947394433
"564","DayGroupLate456",0.0434412002964664,0.0163630456868719,172,2.65483584949711,0.00867962603905683,"2.7.1.16","Late",0.219961135139476,0.144442263657463,0.141411271400776
"565","DayGroupEarly95",0.00769931657487829,0.00458985405905978,159,1.67746435416194,0.0954164281227152,"1.14.14.3","Early",0.221962926424463,0.0119849521553181,0.0153504212664335
"566","DayGroupEarly655",0.0607527952826856,0.0362388694620498,178,1.67645393425718,0.095404734858176,"3.1.4.16","Early",0.221962926424463,0.149870370279754,0.134414580490636
"567","DayGroupEarly363",0.196814508790637,0.117571037369696,178,1.67400503724199,0.095885859198192,"2.4.1.227","Early",0.222625164419694,3.08092064207329,3.10676440474379
"568","DayGroupEarly309",0.231211694907791,0.139521872653218,178,1.65717167144443,0.0992462631839399,"2.3.1.179","Early",0.229984129108938,3.77734912595378,3.81852435935629
"569","DayGroupEarly191",-0.113914237761161,0.068907736682085,178,-1.65314147940629,0.100064703281032,"1.5.1.7","Early",0.230110624911534,0.802925785143223,0.839211664944932
"570","DayGroupEarly195",0.678983872113061,0.410615559467017,178,1.65357560486599,0.0999762823119732,"1.6.5.11","Early",0.230110624911534,5.0021680770377,5.16673834978527
"571","DayGroupEarly375",0.0327791841415555,0.0198161551881452,178,1.6541646868594,0.0998564008911178,"2.4.1.52","Early",0.230110624911534,0.194163014309332,0.187875552203253
"572","DayGroupEarly389",0.166525973452232,0.100587532489417,178,1.65553294062316,0.0995783998400767,"2.4.2.29","Early",0.230110624911534,3.49408638041987,3.54762710830758
"573","DayGroupLate364",-0.0143755223113094,0.00546334395772855,155,-2.63126803337605,0.00936604644514707,"2.4.1.230","Late",0.230328285028617,0.0351586758707937,0.0355918435809099
"574","DayGroupEarly513",0.243419112453982,0.147390904284571,178,1.6515205849067,0.100395396537735,"2.7.4.1","Early",0.230431338719943,3.25121023612744,3.29370347983716
"575","DayGroupEarly208",0.00231312522168432,0.00140192653863796,151,1.64996179038856,0.101029378781582,"1.7.99.4","Early",0.230651080649012,0.00481211776556449,0.00506489572028107
"576","DayGroupEarly767",0.146829414283883,0.0890459606218715,174,1.64891718005476,0.100968903147048,"3.4.21.102","Early",0.230651080649012,1.32112597545819,1.28543311426438
"577","DayGroupEarly1085",-0.063897408423692,0.0387495877987502,164,-1.64898291965193,0.101065369778156,"5.4.1.2","Early",0.230651080649012,0.257619643632908,0.262604229054372
"578","DayGroupLate158",0.189321218500654,0.0724268963526984,165,2.61396287891053,0.00977786164919694,"1.3.5.1","Late",0.231199655221831,0.616932383414421,0.642271328986398
"579","DayGroupLate611",-0.0198063545601268,0.00760330609626916,151,-2.60496609098055,0.0101070576734836,"3.1.1.81","Late",0.231199655221831,0.0473493762699847,0.0471882881353995
"580","DayGroupLate920",0.0652745988498165,0.0249375664571585,140,2.61752079786755,0.00983086289443982,"4.1.1.41","Late",0.231199655221831,0.173371947064952,0.176082052787285
"581","DayGroupLate934",-0.0171306736506933,0.00657637845188222,142,-2.60487953605991,0.0101689474910847,"4.1.2.2","Late",0.231199655221831,0.0406116271773162,0.041185074626225
"582","DayGroupLate113",-0.025528837832331,0.00995215601401592,156,-2.56515651446561,0.0112557469959525,"1.18.1.3","Late",0.231297756379297,0.0606838741291738,0.0637944910593478
"583","DayGroupLate246",-0.0859591762818632,0.0333334382351076,172,-2.57876717293834,0.0107521628873533,"2.1.1.185","Late",0.231297756379297,0.328387431232547,0.308811726496748
"584","DayGroupLate763",-0.102515323098774,0.0399824542012216,176,-2.5640077665778,0.0111825513055502,"3.4.17.19","Late",0.231297756379297,0.471116561287917,0.460589628379346
"585","DayGroupLate835",-0.0248709932873365,0.00970356228008266,152,-2.56307864776488,0.0113458622887832,"3.5.3.7","Late",0.231297756379297,0.0643443989401346,0.0655305602284447
"586","DayGroupLate951",0.0642103892067464,0.024995365691416,129,2.56889176975705,0.0113405331742566,"4.1.99.1","Late",0.231297756379297,0.136307056047485,0.133220996460213
"587","DayGroupLate955",0.0481340993430765,0.0185973077349168,178,2.58822943778598,0.0104439272882211,"4.1.99.2","Late",0.231297756379297,0.125373196459207,0.120681300507982
"588","DayGroupLate1072",-0.104639110055128,0.0409807018863684,176,-2.5533752531929,0.0115169007325791,"5.3.1.23","Late",0.231297756379297,0.472853982068988,0.483879214077407
"589","DayGroupEarly339",0.150706227266805,0.0917254383505852,178,1.6430145222178,0.102145221976176,"2.3.1.n2","Early",0.232674844010005,2.08131411259578,2.09072120246836
"590","DayGroupLate93",-0.0429869515541043,0.0169020932034323,166,-2.54329159333798,0.0118948992314262,"1.14.13.48","Late",0.232836541473682,0.119241458840073,0.12271143693663
"591","DayGroupLate547",0.0143260167750193,0.00561803979025166,125,2.550002725128,0.0119799714285214,"2.7.7.40","Late",0.232836541473682,0.038359599190423,0.039354774427638
"592","DayGroupLate1010",-0.250191877727674,0.0988240977012446,178,-2.53168896602557,0.0122167385375032,"4.2.3.5","Late",0.233669364090339,2.67431276742253,2.71587548527463
"593","DayGroupEarly518",0.143785350999194,0.0878662088554299,178,1.63641236912555,0.103520187747971,"2.7.4.25","Early",0.235361936294915,2.48759783012163,2.52277988218885
"594","DayGroupEarly383",0.144696588908987,0.0886227454397179,178,1.63272519025504,0.104294513024797,"2.4.2.17","Early",0.236675872306743,2.93416683563473,2.94510595099963
"595","DayGroupEarly1180",-0.0286401399359887,0.0175556336760569,178,-1.63139311656117,0.10457539305955,"6.3.4.6","Early",0.236867196685634,0.175845415761878,0.168528506881289
"596","DayGroupEarly631",0.243555892848075,0.149751106408796,178,1.62640463024832,0.105632647131419,"3.1.26.4","Early",0.23836580485648,4.42522958964764,4.49460804596511
"597","DayGroupEarly1124",0.165521499711695,0.101764790435238,178,1.62651049546484,0.105610121699982,"6.1.1.18","Early",0.23836580485648,3.04687597676344,3.08752142915112
"598","DayGroupEarly737",0.0201631662331017,0.0124001493506901,156,1.62604220827223,0.105959096183031,"3.3.2.10","Early",0.238655534393556,0.111632961081347,0.116651975749669
"599","DayGroupEarly151",-0.0922309948015514,0.056942153421126,178,-1.61973141618724,0.107060311847619,"1.3.1.54","Early",0.240685962269368,0.849834489931983,0.865810489261018
"600","DayGroupEarly1016",-0.0292618222575141,0.0180531947046524,133,-1.62086670731875,0.107414716099099,"4.3.1.18","Early",0.241033022159058,0.175128728518884,0.192758889300101
"601","DayGroupEarly429",0.220702264601333,0.136606223486209,178,1.6156091499273,0.107949903487147,"2.6.1.16","Early",0.241783705765821,3.21110878090119,3.27794286998657
"602","DayGroupLate760",-0.0678132196659819,0.0269605014636777,150,-2.51528035401503,0.0129472709409974,"3.4.17.11","Late",0.243772835685966,0.235525105815312,0.227233271794644
"603","DayGroupEarly1153",0.0336966284706289,0.0209251716146362,178,1.61033940801994,0.109095704806569,"6.3.2.12","Early",0.243896705550864,0.0376454346732099,0.0429983053686306
"604","DayGroupEarly791",0.106254613858243,0.0663324307450818,178,1.60185014576933,0.11096190259378,"3.5.1.1","Early",0.247609430787972,1.06060211577225,1.08875951081804
"605","DayGroupEarly17",0.0613086536276112,0.0383537433192718,170,1.59850508247014,0.111787588556815,"1.1.1.2","Early",0.247850326730721,0.484066496831498,0.509256039447272
"606","DayGroupEarly18",0.057357088804919,0.0358801586102145,178,1.59857400375567,0.111688859813406,"1.1.1.202","Early",0.247850326730721,0.428052202197029,0.441269675825574
"607","DayGroupEarly131",0.127593285631172,0.0798626584383972,178,1.59765888246247,0.11189259563611,"1.2.7.4","Early",0.247850326730721,1.05202801475214,1.12602968492406
"608","DayGroupEarly511",0.190833261904035,0.119251544156435,178,1.60025820423507,0.111314673450337,"2.7.2.8","Early",0.247850326730721,3.53507934664265,3.58752546015872
"609","DayGroupEarly13",0.155585472059967,0.097670471037851,178,1.59296326112395,0.112942648265854,"1.1.1.169","Early",0.249020049251059,2.34582373260083,2.37572279506728
